data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6329414,760,SYR69478,69478,01-Nov-19,2019,1,Battles,Armed clash,Military Forces of Syria (2000-),Military Forces of Russia (2000-); Militia (Pro-Government),1,Opposition Rebels (Syria),Islamist Militia (Syria),2,12,Middle East,Syria,Lattakia,Al-Haffa,Kansaba,Jabal al-Akrad,35.7558,36.1772,2,SOHR; Liveuamap,Local partner-New media,On 1 November 2019 clashes took place between regime forces and opposition rebel and Islamist factions in several areas in Jabal al-Akrad in Lattakia where the latter briefly advances in the area amid regime indirect fire attacks and Russian missile shelling from their warships in the Mediterranean. During the clashes in Jabal al-Akrad Tallat al Ballut and Beit al Asim 23 regime and pro-regime fighters were killed while 11 opposition and Islamist fighters were killed. Many others were injured. Total fatalities coded to 34 and split between the three events with 12 coded to Jabal al-Akrad 11 to Tallat al Ballut and 11 Beit al Asim.,12,1572903676,SYR
6329437,760,SYR69547,69547,01-Nov-19,2019,1,Battles,Armed clash,Operation Peace Spring,Opposition Rebels (Syria),2,QSD: Syrian Democratic Forces,,2,22,Middle East,Syria,Al-Hasakeh,Ras Al Ain,Ras Al Ain,Aniq El Hawa,36.7786,40.3099,1,SOHR; Liveuamap,Local partner-New media,On 1 November 2019 clashes took place between opposition factions under Operation Peace Spring and QSD in Aniq El Hawa village in al-Hasakeh with neither fatalities nor injuries reported.,0,1572903676,SYR
6329438,760,SYR69549,69549,01-Nov-19,2019,1,Battles,Armed clash,Operation Peace Spring,Opposition Rebels (Syria),2,QSD: Syrian Democratic Forces,,2,22,Middle East,Syria,Al-Hasakeh,Ras Al Ain,Ras Al Ain,Abu Rasin,36.8465,40.3284,2,Liveuamap; SOHR,Local partner-New media,On 1 November 2019 clashes took place between opposition factions under Operation Peace Spring and QSD in Tall Muhammad near Abu Rasin in al-Hasakeh with neither fatalities nor injuries reported.,0,1572903676,SYR
6329439,760,SYR69551,69551,01-Nov-19,2019,1,Battles,Armed clash,Operation Peace Spring,Opposition Rebels (Syria),2,QSD: Syrian Democratic Forces,,2,22,Middle East,Syria,Ar-Raqqa,Tell Abiad,Ein Issa,Ein Issa,36.3837,38.8628,2,SOHR; Liveuamap,Local partner-New media,On 1 November 2019 clashes took place between opposition factions under Operation Peace Spring and QSD near Ein Issa in Ar-Raqqa including in Tina following an attack by the former to cut off Ein Issa - Jabriyah road amid an exchange of indirect fire attacks. The attack was repelled by QSD. Neither fatalities nor injuries were reported.,0,1572903676,SYR
6329627,760,SYR69477,69477,01-Nov-19,2019,1,Battles,Armed clash,Military Forces of Syria (2000-),Militia (Pro-Government),1,Opposition Rebels (Syria),Islamist Militia (Syria),2,12,Middle East,Syria,Lattakia,Lattakia,Qastal Maaf,Jabal al-Turkman,35.7796,35.9613,2,SOHR,Other,On 1 November 2019 clashes took place between regime and pro-regime forces against opposition and Islamist factions in Tallat al Ballut in Jabal al-Akrad in Lattakia where the latter briefly seized control of the area. During the clashes in Jabal al-Akrad Tallat al Ballut and Beit al Asim 23 regime and pro-regime fighters were killed while 11 opposition and Islamist fighters were killed. Many others were injured. Total fatalities coded to 34 and split between the three events with 12 coded to Jabal al-Akrad 11 to Tallat al Ballut and 11 Beit al Asim.,11,1572903676,SYR
6329628,760,SYR69479,69479,01-Nov-19,2019,1,Battles,Armed clash,Military Forces of Syria (2000-),,1,Opposition Rebels (Syria),,2,12,Middle East,Syria,Lattakia,Al-Haffa,Kansaba,Ein al Qantara,35.7429,36.1789,1,SOHR,Other,On 1 November 2019 clashes took place between regime forces and opposition factions in Ein al Qantara in Lattakia following an attack by the latter. No advances were reported. Neither fatalities nor injuries were reported.,0,1572903676,SYR
6329629,760,SYR69475,69475,01-Nov-19,2019,1,Battles,Armed clash,Military Forces of Syria (2000-),Militia (Pro-Government),1,Opposition Rebels (Syria),Islamist Militia (Syria),2,12,Middle East,Syria,Lattakia,Lattakia,Qastal Maaf,Jabal al-Turkman,35.7796,35.9613,2,SOHR,Other,On 1 November 2019 clashes took place between regime and pro-regime forces against opposition and Islamist factions in Beit al Asim in Jabal al-Akrad in Lattakia where the latter briefly seized control of the area. During the clashes in Jabal al-Akrad Tallat al Ballut and Beit al Asim 23 regime and pro-regime fighters were killed while 11 opposition and Islamist fighters were killed. Many others were injured. Total fatalities coded to 34 and split between the three events with 12 coded to Jabal al-Akrad 11 to Tallat al Ballut and 11 Beit al Asim.,11,1572903676,SYR
6329634,760,SYR69480,69480,01-Nov-19,2019,1,Battles,Armed clash,Military Forces of Syria (2000-),,1,Islamist Militia (Syria),,3,13,Middle East,Syria,Lattakia,Al-Haffa,Kansaba,Haddada,35.7612,36.1794,1,SOHR,Other,On 1 November 2019 clashes took place between regime forces and Islamist faction fighters in Haddadain Lattakia following an attack by the latter. No advances were reported. Neither fatalities nor injuries were reported.,0,1572903676,SYR
6329635,760,SYR69476,69476,01-Nov-19,2019,1,Battles,Armed clash,Military Forces of Syria (2000-),Militia (Pro-Government),1,Opposition Rebels (Syria),Islamist Militia (Syria),2,12,Middle East,Syria,Hama,As-Suqaylabiyah,Shat-ha,Jeb al Ahmar,35.6741,36.2341,2,SOHR,Other,On 1 November 2019 clashes took place between regime and pro-regime forces against opposition and Islamist factions in Jeb al Ahmar area in Hama with neither fatalities nor injuries reported.,0,1572903676,SYR
6329659,760,SYR69482,69482,01-Nov-19,2019,1,Battles,Armed clash,Military Forces of Syria (2000-),,1,Islamist Militia (Syria),,3,13,Middle East,Syria,Lattakia,Al-Haffa,Kansaba,Jabal al-Akrad,35.7558,36.1772,2,SOHR,Other,On 1 November 2019 clashes took place between regime forces and Islamist factions in Tallat Aby Asaad in Jabal al-Akrad in Lattakia following an attack by the latter. No advances were reported. Neither fatalities nor injuries were reported.,0,1572903676,SYR
6329685,760,SYR69481,69481,01-Nov-19,2019,1,Battles,Armed clash,Military Forces of Syria (2000-),,1,Islamist Militia (Syria),,3,13,Middle East,Syria,Lattakia,Al-Haffa,Kansaba,Jabal al-Akrad,35.7558,36.1772,2,SOHR,Other,On 1 November 2019 clashes took place between regime forces and Islamist factions in Keft Sando in Jabal al-Akrad in Lattakia following an attack by the latter. No advances were reported. Neither fatalities nor injuries were reported.,0,1572903676,SYR
6329729,760,SYR69548,69548,01-Nov-19,2019,1,Battles,Armed clash,Operation Peace Spring,Opposition Rebels (Syria),2,QSD: Syrian Democratic Forces,,2,22,Middle East,Syria,Al-Hasakeh,Al-Hasakeh,Tal Tamer,Tal Tamer,36.6534,40.3718,2,SOHR,Other,On 1 November 2019 clashes took place between opposition factions under Operation Peace Spring and QSD in Rashadiyah in Tal Tamer area in al-Hasakeh following an attack by the former on the village where the attack was repelled by QSD. Neither fatalities nor injuries were reported.,0,1572903676,SYR
6329730,760,SYR69550,69550,01-Nov-19,2019,1,Battles,Armed clash,Operation Peace Spring,Opposition Rebels (Syria),2,QSD: Syrian Democratic Forces,,2,22,Middle East,Syria,Ar-Raqqa,Tell Abiad,Tell Abiad,Tell Abiad,36.6978,38.9548,2,SOHR,Other,On 1 November 2019 clashes took place between opposition factions under Operation Peace Spring and QSD in the western suburbs of Tell Abiad in Ar-Raqqa with neither fatalities nor injuries reported.,0,1572903676,SYR
6329746,760,SYR69512,69512,01-Nov-19,2019,1,Battles,Armed clash,Military Forces of Syria (2000-),Militia (Pro-Government),1,Islamist Militia (Syria),,3,13,Middle East,Syria,Idleb,Al Ma'ra,Heish,Tahtaya,35.5103,36.7133,2,SOHR,Other,On 1 November 2019 clashes took place between regime and pro-regime forces and Islamist factions in Tahtaya area in Idleb with neither fatalities nor injuries reported.,0,1572903676,SYR
6329416,760,SYR69488,69488,31-Oct-19,2019,1,Battles,Armed clash,Military Forces of Syria (2000-),Military Forces of Russia (2000-); Militia (Pro-Government),1,HTS: Hayat Tahrir al Sham,Islamist Militia (Syria),2,12,Middle East,Syria,Lattakia,Al-Haffa,Kansaba,Kabani,35.7187,36.2331,2,Liveuamap; SOHR,Local partner-New media,On 31 October 2019 regime and loyalist militia forces clashed with HTS and Islamist faction fighters in the Kabani area where the latter were able to destroy a regime tank killing its crew. Amid an exchange of shelling and Russian air raids 12 regime and 3 Islamist faction fighters were killed. Total fatalities coded to 15.,15,1572903676,SYR
6329440,760,SYR69558,69558,31-Oct-19,2019,1,Battles,Armed clash,Operation Peace Spring,JWS: Syrian National Army,2,QSD: Syrian Democratic Forces,,2,22,Middle East,Syria,Al-Hasakeh,Al-Hasakeh,Tal Tamer,Um Elkeif,36.6812,40.3296,1,SHAM; Liveuamap,Local partner-New media,On 31 October 2019 pro-Turkish Syrian National Army fighters operating as part of Operation Peace Spring clashed with QSD forces in the village of Um Elkeir with neither injuries nor fatalities reported.,0,1572903676,SYR
6329459,760,SYR69596,69596,31-Oct-19,2019,1,Battles,Non-state actor overtakes territory,Operation Peace Spring,Islamist Militia (Syria); JWS: Syrian National Army,2,QSD: Syrian Democratic Forces,,2,22,Middle East,Syria,Al-Hasakeh,Ras Al Ain,Ras Al Ain,Um Al Safir,36.7125,40.1865,1,Liveuamap; SHAM,Local partner-New media,On 29 October 2019 pro-Turkish Islamist faction fighters including Syrian National Army forces operating as part of Operation Peace Spring captured the village of Um Al Safir from QSD forces after clashes with neither injuries nor fatalities reported.,0,1572903676,SYR
6329463,760,SYR69601,69601,31-Oct-19,2019,1,Battles,Non-state actor overtakes territory,Operation Peace Spring,JWS: Syrian National Army,2,QSD: Syrian Democratic Forces,,2,22,Middle East,Syria,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,Assadiya,36.0083,39.0182,1,Liveuamap; SHAM,Local partner-New media,On 31 October 2019 Syrian National Army forces operating as part of Operation Peace Spring captured the village of Assadiya from QSD forces after clashes with neither injuries nor fatalities reported.,0,1572903676,SYR
6329464,760,SYR69602,69602,31-Oct-19,2019,1,Battles,Non-state actor overtakes territory,Operation Peace Spring,JWS: Syrian National Army,2,QSD: Syrian Democratic Forces,,2,22,Middle East,Syria,Al-Hasakeh,Ras Al Ain,Ras Al Ain,As-Safeh,36.7331,40.1599,1,SHAM; Liveuamap,Local partner-New media,On 31 October 2019 Syrian National Army forces operating as part of Operation Peace Spring captured the village of As-Safeh from QSD forces after clashes with neither injuries nor fatalities reported.,0,1572903676,SYR
6329465,760,SYR69603,69603,31-Oct-19,2019,1,Battles,Non-state actor overtakes territory,Operation Peace Spring,JWS: Syrian National Army,2,QSD: Syrian Democratic Forces,,2,22,Middle East,Syria,Al-Hasakeh,Ras Al Ain,Ras Al Ain,Western Abdel Salam,36.7438,40.2656,1,SHAM; Liveuamap,Local partner-New media,On 31 October 2019 Syrian National Army forces operating as part of Operation Peace Spring captured the village of Western Abdel Salam from QSD forces after clashes with neither injuries nor fatalities reported.,0,1572903676,SYR
6329466,760,SYR69604,69604,31-Oct-19,2019,1,Battles,Non-state actor overtakes territory,Operation Peace Spring,JWS: Syrian National Army,2,QSD: Syrian Democratic Forces,,2,22,Middle East,Syria,Al-Hasakeh,Ras Al Ain,Ras Al Ain,Ras Al Ain,36.8494,40.0747,2,Liveuamap; SOHR; SHAM,Local partner-New media,On 31 October 2019 pro-Turkish Syrian National Army and Islamist faction fighters operating as part of Operation Peace Spring clashed with QSD forces and captured the villages of Sinaqli  Sheikh Alu Tal Mohammed Tal al-Diabiyah Tal al-Shibli Beit al-Hawas Khirbet Jammu Mahmudiyah Khirbet Farraj Bayt al-Abda Kanbhar Al-Faisaliah Hami Aishi Al-Hajji Tal Al-Asafirin the Ras Al Ain district with neither injuries nor fatalities reported.,0,1572903676,SYR
6329642,760,SYR69610,69610,31-Oct-19,2019,1,Battles,Non-state actor overtakes territory,QSD: Syrian Democratic Forces,,2,Operation Peace Spring,Islamist Militia (Syria),2,22,Middle East,Syria,Al-Hasakeh,Ras Al Ain,Ras Al Ain,Abu Rasin,36.8465,40.3284,2,SOHR,Other,On 31 October 2019 QSD forces clashed with pro-Turkish Islamist faction fighters operating as part of Operation Peace Spring and captured the villages of Rajla al-Hamra al-Manakh al-Sibatiyyah which lie in the area between Abu Rasin and Tal Tamer with neither injuries nor fatalities reported.,0,1572903676,SYR
6329681,760,SYR69609,69609,31-Oct-19,2019,1,Battles,Non-state actor overtakes territory,QSD: Syrian Democratic Forces,,2,Operation Peace Spring,Islamist Militia (Syria),2,22,Middle East,Syria,Al-Hasakeh,Ras Al Ain,Ras Al Ain,Abu Rasin,36.8465,40.3284,1,SOHR,Other,On 31 October 2019 QSD forces captured the village of Abu Rasin from pro-Turkish Islamist faction fighters operating as part of Operation Peace Spring after clashes with neither injuries nor fatalities reported.,0,1572903676,SYR
6329696,760,SYR69557,69557,31-Oct-19,2019,1,Battles,Armed clash,Operation Peace Spring,Islamist Militia (Syria); Military Forces of Turkey (2016-),2,QSD: Syrian Democratic Forces,,2,22,Middle East,Syria,Ar-Raqqa,Tell Abiad,Ein Issa,Sharkrak,36.4346,38.977,2,SOHR,Other,On 31 October 2019 pro-Turkish Islamist faction fighters operating as part of Operation Peace Spring clashed with QSD forces in the vicinity of the town of Sharkrak. Amid Turkish air raids 8 pro-Turkish fighters were killed when they stepped on a landmine planted in the area.,8,1572903676,SYR
6329704,760,SYR69570,69570,31-Oct-19,2019,1,Battles,Armed clash,QSD: Syrian Democratic Forces,,2,Operation Peace Spring,Islamist Militia (Syria); Military Forces of Turkey (2016-); JWS: Syrian National Army,2,22,Middle East,Syria,Al-Hasakeh,Al-Hasakeh,Tal Tamer,Tal Tamer,36.6534,40.3718,1,SOHR,Other,On 31 October 2019 QSD forces clashed with Turkish and pro-Turkish Islamist faction fighters including Syrian National Army forces in the town of Tal Tamer. Amid QSD shelling of the town neither injuries nor fatalities were reported.,0,1572903676,SYR
6329770,760,SYR69687,69687,31-Oct-19,2019,1,Battles,Armed clash,Unidentified Armed Group (Syria),,3,Unidentified Armed Group (Syria),Former Islamist Militia (Syria),3,33,Middle East,Syria,Dar'a,Izra',Hrak,Hrak,32.7507,36.304,1,SOHR,Other,On 31 October 2019 unidentified gunmen shot and wounded a former Islamist faction fighter in the town of Hrak who had accepted a reconciliation and settlement deal with the regime.,0,1572903676,SYR
6329415,760,SYR69487,69487,30-Oct-19,2019,1,Battles,Armed clash,Military Forces of Syria (2000-),Militia (Pro-Government),1,HTS: Hayat Tahrir al Sham,Jaysh Khorasan; Islamist Militia (Syria),2,12,Middle East,Syria,Lattakia,Al-Haffa,Kansaba,Kabani,35.7187,36.2331,2,SOHR; Liveuamap,Local partner-New media,On 30 October 2019 regime and loyalist militia fighters clashed with HTS Jaysh Khorasan and Islamist faction fighters in the Kabani area. Amid an exchange of shelling HTS forces managed to damage two regime tanks with neither injuries nor fatalities reported.,0,1572903676,SYR
6329418,760,SYR69494,69494,30-Oct-19,2019,1,Battles,Non-state actor overtakes territory,Operation Peace Spring,Islamist Militia (Syria); Military Forces of Turkey (2016-),2,Military Forces of Syria (2000-),QSD: Syrian Democratic Forces,1,12,Middle East,Syria,Al-Hasakeh,Al-Hasakeh,Tal Tamer,Tal Tamer,36.6534,40.3718,2,SOHR; Liveuamap,Local partner-New media,On 30 October 2019 Turkish and pro-Turkish Islamist faction fighters operating as part of Operation Peace Spring captured several unnamed villages in Tal Tamer sub-district from regime and QSD forces after clashes with neither injuries nor fatalities reported. OPS forces were supported by Turkish warplane and drone overflights.,0,1572903676,SYR
6329419,760,SYR69495,69495,30-Oct-19,2019,1,Battles,Non-state actor overtakes territory,Operation Peace Spring,Islamist Militia (Syria); Military Forces of Turkey (2016-),2,Military Forces of Syria (2000-),QSD: Syrian Democratic Forces,1,12,Middle East,Syria,Al-Hasakeh,Ras Al Ain,Darbasiyah,Rihaniyet Shamr,36.8326,40.6488,1,SOHR; SHAM,Other-National,On 30 October 2019 Turkish and pro-Turkish Islamist faction fighters operating as part of Operation Peace Spring captured the town of Rihaniyet Sham from regime and QSD forces after clashes with neither injuries nor fatalities reported. OPS forces were supported by Turkish warplane and drone overflights.,0,1572903676,SYR
6329420,760,SYR69496,69496,30-Oct-19,2019,1,Battles,Non-state actor overtakes territory,Operation Peace Spring,Islamist Militia (Syria); Military Forces of Turkey (2016-),2,Military Forces of Syria (2000-),,1,12,Middle East,Syria,Al-Hasakeh,Ras Al Ain,Darbasiyah,Darbasiyah,37.07,40.654,2,SOHR; Liveuamap,Local partner-New media,On 30 October 2019 Turkish and pro-Turkish Islamist faction fighters operating as part of Operation Peace Spring captured the whole western countryside of the town of Darbasiyah from regime forces after clashes with neither injuries nor fatalities reported. OPS forces were supported by Turkish warplane and drone overflights.,0,1572903676,SYR
6329436,760,SYR69546,69546,30-Oct-19,2019,1,Battles,Armed clash,JWS: Syrian National Army,Islamist Militia (Syria),2,YPG: Peoples Protection Units,,2,22,Middle East,Syria,Aleppo,A'zaz,A'zaz,Maraanaz,36.5511,37.0187,2,Liveuamap; SOHR,Local partner-New media,On 30 October 2019 pro-Turkish Syrian National Army and Islamist faction fighters clashed with YPG forces in the Maraanaz area where Islamist factions destroyed a YPG pickup truck causing injuries. No fatalities were reported.,0,1572903676,SYR
6329461,760,SYR69598,69598,30-Oct-19,2019,1,Battles,Non-state actor overtakes territory,Operation Peace Spring,Islamist Militia (Syria); JWS: Syrian National Army,2,QSD: Syrian Democratic Forces,,2,22,Middle East,Syria,Al-Hasakeh,Al-Hasakeh,Tal Tamer,Qasemiyeh,36.7059,40.3406,1,SOHR; Liveuamap; SHAM,Local partner-New media,On 30 October 2019 pro-Turkish Islamist faction fighters including the Syrian National Army operating as part of Operation Peace Spring captured the village of Qasemiyeh from QSD forces after clashes with neither injuries nor fatalities reported.,0,1572903676,SYR
6329462,760,SYR69599,69599,30-Oct-19,2019,1,Battles,Non-state actor overtakes territory,Operation Peace Spring,Islamist Militia (Syria),2,QSD: Syrian Democratic Forces,,2,22,Middle East,Syria,Al-Hasakeh,Ras Al Ain,Darbasiyah,Mahmudiyeh,36.8185,40.7301,1,Liveuamap; SHAM,Local partner-New media,On 30 October 2019 pro-Turkish Islamist faction fighters operating as part of Operation Peace Spring captured the village of Mahmudiyeh from QSD forces with neither injuries nor fatalities reported.,0,1572903676,SYR
6329543,760,SYR69556,69556,30-Oct-19,2019,1,Battles,Armed clash,Operation Peace Spring,Islamist Militia (Syria),2,QSD: Syrian Democratic Forces,,2,22,Middle East,Syria,Al-Hasakeh,Ras Al Ain,Ras Al Ain,Dardara,36.8337,40.1726,1,Liveuamap,Local partner-New media,On 30 October 2019 pro-Turkish Islamist faction fighters operating as part of Operation Peace Spring clashed with QSD forces in the village of Dardara with neither injuries nor fatalities reported.,0,1572903676,SYR
6329546,760,SYR69541,69541,30-Oct-19,2019,1,Battles,Armed clash,Military Forces of Syria (2000-),,1,Military Forces of Turkey (2016-),,8,18,Middle East,Syria,Al-Hasakeh,Ras Al Ain,Ras Al Ain,Tall Ward Sharqi,36.7975,40.3465,2,Liveuamap,Local partner-New media,On 30 October 2019 regime and Turkish forces clashed in the Tal al-Ward area in the Ras Al Ain countryside with neither injuries nor fatalities reported.,0,1572903676,SYR
6329576,760,SYR69600,69600,30-Oct-19,2019,1,Battles,Non-state actor overtakes territory,Operation Peace Spring,JWS: Syrian National Army,2,QSD: Syrian Democratic Forces,,2,22,Middle East,Syria,Al-Hasakeh,Ras Al Ain,Ras Al Ain,Ras Al Ain,36.8494,40.0747,2,SHAM,National,On 30 October 2019 pro-Turkish Syrian National Army fighters operating as part of Operation Peace Spring clashed with QSD forces and captured the villages of Aboush Al Sabiyatia Al Manakh Rajla al-Ahmar Um Shaif in the Ras Al Ain district with neither injuries nor fatalities reported.,0,1572903676,SYR
6329695,760,SYR69497,69497,30-Oct-19,2019,1,Battles,Non-state actor overtakes territory,Operation Peace Spring,Islamist Militia (Syria); Military Forces of Turkey (2016-),2,Military Forces of Syria (2000-),,1,12,Middle East,Syria,Al-Hasakeh,Ras Al Ain,Ras Al Ain,Abu Rasin,36.8465,40.3284,1,SOHR,Other,On 30 October 2019 Turkish and pro-Turkish Islamist faction fighters operating as part of Operation Peace Spring captured town of Abu Rasin from regime forces after clashes with 3 regime fighters killed. OPS forces were supported by Turkish warplane and drone overflights.,3,1572903676,SYR
6329723,760,SYR69640,69640,30-Oct-19,2019,1,Battles,Armed clash,Unidentified Armed Group (Syria),,3,QSD: Syrian Democratic Forces - Intelligence,,2,23,Middle East,Syria,Deir-ez-Zor,Al Mayadin,Thiban,Al-Hawayij,35.0574,40.4924,2,SOHR,Other,On 30 October 2019 unidentified gunmen fired on a vehicle driven by a QSD intelligence officer as he traveled along the road to the town of Al-Hawayij killing him.,1,1572903676,SYR
6329413,760,SYR69474,69474,29-Oct-19,2019,2,Battles,Armed clash,Military Forces of Syria (2000-),Militia (Pro-Government),1,HTS: Hayat Tahrir al Sham,Islamist Militia (Syria),2,12,Middle East,Syria,Lattakia,Al-Haffa,Kansaba,Jabal al-Akrad,35.7558,36.1772,2,Liveuamap; SOHR,Local partner-New media,Between the 28 and 29 October 2019 regime and loyalist militia fighters clashed with HTS and Islamist faction fighters in the Jabal al-Akrad with 16 regime and 9 Islamist faction fighters killed over the 48 hours of fighting. During the clash Islamist faction fighters managed to destroy a regime military bulldozer. Total fatalities coded to 25.,25,1572903676,SYR
6329417,760,SYR69491,69491,29-Oct-19,2019,1,Battles,Armed clash,Operation Peace Spring,Islamist Militia (Syria); Military Forces of Turkey (2016-); JWS: Syrian National Army,2,Military Forces of Syria (2000-),,1,12,Middle East,Syria,Al-Hasakeh,Ras Al Ain,Ras Al Ain,Abu Rasin,36.8465,40.3284,2,Liveuamap; SOHR,Local partner-New media,On 29 October 2019 Turkish and pro-Turkish Islamist faction fighters including Syrian National Army operating as part of Operation Peace Spring clashed with regime forces in the Abu Rasin area with 15 regime and 11 pro-Turkish fatalities reported. At least 18 regime fighters were captured during the clash. Total fatalities coded to 26.,26,1572903676,SYR
6329429,760,SYR69518,69518,29-Oct-19,2019,1,Battles,Armed clash,Military Forces of Syria (2000-),Military Forces of Russia (2000-),1,Islamist Militia (Syria),,3,13,Middle East,Syria,Idleb,Ras Al Ain,Abul Thohur,Abul Thohur,35.7371,37.0472,2,SOHR; Liveuamap,Local partner-New media,On 29 October 2019 Islamist faction fighters thwarted an infiltration attempt by regime and Russian forces in the Al-Kherbeh area in the countryside of the town of Abul Thohur with neither injuries nor fatalities reported.,0,1572903676,SYR
